#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2024-04-17 09:30:03
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET / - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - - parking.sunderland.ac.uk 200 0 0 12707 685 1380
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/foundation/js/foundation/foundation.abide.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 15430 604 1
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/js/global-min.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 105734 580 1
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/js/rem.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 9388 573 32
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/js/responsive-tables.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 2002 587 1
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/js/customFunctions.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 2248 585 1
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/js/datepicker.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 369 580 0
2024-04-17 09:30:03 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/img/tray-close.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 587 642 1
2024-04-17 09:30:04 W3SVC4 UKS-WEB-01 10.12.30.4 GET /favicon.ico - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 2143 622 1
#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2024-04-17 09:58:24
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2024-04-17 09:58:24 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - - parking.sunderland.ac.uk 301 0 0 405 698 170
2024-04-17 09:58:24 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/ - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - - parking.sunderland.ac.uk 302 0 0 1181 699 665
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/module.php/core/frontpage_welcome.php - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - - parking.sunderland.ac.uk 302 0 0 2420 736 604
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/module.php/core/loginuserpass.php AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 - parking.sunderland.ac.uk 200 0 0 19187 1062 410
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/default.css - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 200 0 0 8151 974 32
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/header-bkg.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/resources/default.css parking.sunderland.ac.uk 200 0 0 1463 728 3
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/script.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 200 0 0 1060 958 59
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/icons/ssplogo-fish-small.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 200 0 0 3259 1037 7
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/icons/experience/gtk-dialog-authentication.48x48.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 200 0 0 3765 1061 12
2024-04-17 09:58:25 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/icons/favicon.ico - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 200 0 0 1400 1026 4
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 POST /simplesaml/module.php/core/loginuserpass.php - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3 https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 303 0 0 1415 1599 68
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/module.php/core/frontpage_welcome.php - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/module.php/core/loginuserpass.php?AuthState=_31f21136accfcc84153f35f49c14298600f532f259%3Ahttps%3A%2F%2Fparking.sunderland.ac.uk%2Fsimplesaml%2Fmodule.php%2Fcore%2Fas_login.php%3FAuthId%3Dadmin%26ReturnTo%3Dhttps%253A%252F%252Fparking.sunderland.ac.uk%252Fsimplesaml%252Fmodule.php%252Fcore%252Ffrontpage_welcome.php parking.sunderland.ac.uk 200 0 0 7713 1252 138
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/uitheme1.8/jquery-ui.css - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/module.php/core/frontpage_welcome.php parking.sunderland.ac.uk 200 0 0 33519 773 48
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/uitheme1.8/images/ui-bg_flat_75_ffffff_40x100.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/resources/uitheme1.8/jquery-ui.css parking.sunderland.ac.uk 200 0 0 424 841 1
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/uitheme1.8/images/ui-bg_glass_75_e6e6e6_1x400.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/resources/uitheme1.8/jquery-ui.css parking.sunderland.ac.uk 200 0 0 397 841 1
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/uitheme1.8/images/ui-bg_glass_65_ffffff_1x400.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/resources/uitheme1.8/jquery-ui.css parking.sunderland.ac.uk 200 0 0 351 841 33
2024-04-17 09:59:54 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/uitheme1.8/images/ui-bg_highlight-soft_75_cccccc_1x100.png - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/resources/uitheme1.8/jquery-ui.css parking.sunderland.ac.uk 200 0 0 347 850 33
2024-04-17 09:59:56 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/module.php/core/frontpage_federation.php - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/module.php/core/frontpage_welcome.php parking.sunderland.ac.uk 200 0 0 9827 950 202
2024-04-17 10:01:09 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/admin/metadata-converter.php - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/module.php/core/frontpage_federation.php parking.sunderland.ac.uk 200 0 0 6505 941 105
2024-04-17 10:01:09 W3SVC4 UKS-WEB-01 10.12.30.4 GET /simplesaml/resources/clipboard.min.js - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d https://parking.sunderland.ac.uk/simplesaml/admin/metadata-converter.php parking.sunderland.ac.uk 200 0 0 11015 742 0
#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2024-04-17 10:18:07
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2024-04-17 10:18:07 W3SVC4 UKS-WEB-01 10.12.30.4 GET /adfs-test/ - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d - parking.sunderland.ac.uk 302 0 0 4057 810 1968
2024-04-17 10:18:16 W3SVC4 UKS-WEB-01 10.12.30.4 GET / - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 SimpleSAML=pdappgrlrmfq0v8subs9hfl3l3;+SimpleSAMLAuthToken=_c770f51ff07a8f75b3a547c74653b66f1880eaa25d;+UoSParking=nb4o1ou9oe8pr9illol1jppvt6 - parking.sunderland.ac.uk 200 0 0 12730 839 187
2024-04-17 10:18:30 W3SVC4 UKS-WEB-01 10.12.30.4 GET / - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - - parking.sunderland.ac.uk 200 0 0 12707 688 18
2024-04-17 10:18:30 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/foundation/css/normalize.css - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 7955 605 1
2024-04-17 10:18:30 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/foundation/css/foundation.min.css - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 159013 610 8
2024-04-17 10:18:30 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/css/global.css - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 79813 595 2
2024-04-17 10:18:30 W3SVC4 UKS-WEB-01 10.12.30.4 GET /template/uos/css/responsive-tables.css - 443 - 10.12.4.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/123.0.0.0+Safari/537.36+Edg/123.0.0.0 - https://parking.sunderland.ac.uk/ parking.sunderland.ac.uk 200 0 0 1680 606 1
